real_time,NE_ESPN,MIN_ESPN,NE_ODDS,MIN_ODDS_UGLY,MIN_ODDS,game_time,clean_game_time
26:17.7,45.7,54.3,0.614,0.533,0.467, 5:18 - 3rd,2382
26:18.9,45.7,54.3,0.614,0.533,0.467, 5:18 - 3rd,2382
26:20.1,45.7,54.3,0.603,0.521272727,0.478727273, 5:18 - 3rd,2382
26:21.3,45.7,54.3,0.5898,0.5072,0.4928, 5:18 - 3rd,2382
26:22.5,45.7,54.3,0.5526,0.47,0.53, 5:18 - 3rd,2382
26:23.7,45.7,54.3,0.5526,0.47,0.53, 5:18 - 3rd,2382
26:24.9,45.7,54.3,0.5526,0.47,0.53, 5:18 - 3rd,2382
26:26.1,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:27.3,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:28.5,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:29.7,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:30.9,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:32.1,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:33.3,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:34.5,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:35.7,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:36.9,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:38.1,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:39.3,45.7,54.3,0.5524375,0.47075,0.52925, 5:18 - 3rd,2382
26:40.5,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:41.7,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:43.0,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:44.1,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:45.4,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:46.6,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:47.8,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:49.0,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:50.1,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:51.4,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:52.6,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:53.7,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:54.9,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:56.1,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:57.3,49.5,50.5,0.5524375,0.47075,0.52925, 4:37 - 3rd,2423
26:58.5,49.5,50.5,0.5614375,0.47975,0.52025, 4:37 - 3rd,2423
26:59.7,49.5,50.5,0.5614375,0.48075,0.51925, 4:37 - 3rd,2423
27:00.9,49.5,50.5,0.5614375,0.48075,0.51925, 4:37 - 3rd,2423
27:02.1,49.5,50.5,0.5614375,0.48075,0.51925, 4:37 - 3rd,2423
27:03.3,49.5,50.5,0.5614375,0.48075,0.51925, 4:37 - 3rd,2423
27:04.5,49.5,50.5,0.5614375,0.48075,0.51925, 4:37 - 3rd,2423
27:05.7,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:06.9,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:08.1,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:09.3,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:10.6,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:11.8,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:13.0,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:14.2,49.5,50.5,0.5598,0.4768,0.5232, 4:37 - 3rd,2423
27:15.4,49.5,50.5,0.5595625,0.478125,0.521875, 4:37 - 3rd,2423
27:16.6,49.5,50.5,0.5595625,0.478125,0.521875, 4:37 - 3rd,2423
27:17.8,49.5,50.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:19.0,49.5,50.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:20.2,49.5,50.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:21.4,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:22.6,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:23.8,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:25.0,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:26.1,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:27.3,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:28.6,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:29.7,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:31.0,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:32.2,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:33.3,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:34.5,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:35.7,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:37.0,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:38.1,48.5,51.5,0.5595625,0.478125,0.521875, 4:04 - 3rd,2456
27:39.3,48.5,51.5,0.5598,0.4768,0.5232, 4:04 - 3rd,2456
27:40.5,48.5,51.5,0.5598,0.4768,0.5232, 4:04 - 3rd,2456
27:41.7,48.5,51.5,0.594,0.513,0.487, 4:04 - 3rd,2456
27:42.9,48.5,51.5,0.594,0.513,0.487, 4:04 - 3rd,2456
27:44.1,48.5,51.5,0.594,0.513,0.487, 4:04 - 3rd,2456
27:45.3,48.5,51.5,0.594,0.513,0.487, 4:04 - 3rd,2456
27:46.5,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:47.7,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:48.9,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:50.1,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:51.3,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:52.5,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:53.7,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:54.9,48.5,51.5,0.589,0.5068,0.4932, 4:04 - 3rd,2456
27:56.1,48.5,51.5,0.5884375,0.507875,0.492125, 4:04 - 3rd,2456
27:57.3,48.5,51.5,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
27:58.5,48.5,51.5,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
27:59.7,48.5,51.5,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:00.9,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:02.1,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:03.3,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:04.5,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:05.7,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:06.9,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:08.1,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:09.2,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:10.5,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:11.7,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:13.0,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:14.2,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:15.4,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:16.6,46,54,0.5884375,0.507875,0.492125, 3:26 - 3rd,2494
28:17.7,46,54,0.581285714,0.501285714,0.498714286, 3:26 - 3rd,2494
28:19.0,46,54,0.581285714,0.501285714,0.498714286, 3:26 - 3rd,2494
28:20.1,46,54,0.581285714,0.499428571,0.500571429, 3:26 - 3rd,2494
28:21.3,46,54,0.58,0.511,0.489, 3:26 - 3rd,2494
28:22.5,46,54,0.58,0.511,0.489, 3:26 - 3rd,2494
28:23.7,46,54, nan, nan,#VALUE!, 3:26 - 3rd,2494
28:25.0,46,54, nan, nan,#VALUE!, 3:26 - 3rd,2494
28:26.2,46,54, nan, nan,#VALUE!, 3:26 - 3rd,2494
28:27.3,46,54, nan, nan,#VALUE!, 3:26 - 3rd,2494
28:28.5,46,54, nan, nan,#VALUE!, 3:26 - 3rd,2494
28:29.7,46,54, nan, nan,#VALUE!, 3:26 - 3rd,2494
28:30.9,46,54,0.4585,0.378,0.622, 3:26 - 3rd,2494
28:32.1,46,54,0.4585,0.3755,0.6245, 3:26 - 3rd,2494
28:33.3,46,54,0.4585,0.3755,0.6245, 3:26 - 3rd,2494
28:34.5,46,54,0.4585,0.3755,0.6245, 3:26 - 3rd,2494
28:35.7,46,54,0.4585,0.3755,0.6245, 3:26 - 3rd,2494
28:36.9,46,54,0.4585,0.3755,0.6245, 3:26 - 3rd,2494
28:38.0,46,54,0.4585,0.3755,0.6245, 3:26 - 3rd,2494
28:39.3,46,54,0.463,0.3755,0.6245, 3:26 - 3rd,2494
28:40.5,46,54,0.4849375,0.4019375,0.5980625, 3:26 - 3rd,2494
28:41.7,46,54,0.4849375,0.404625,0.595375, 3:26 - 3rd,2494
28:42.9,46,54,0.4849375,0.404625,0.595375, 3:26 - 3rd,2494
28:44.1,46,54,0.4849375,0.404625,0.595375, 3:26 - 3rd,2494
28:45.3,46,54,0.4849375,0.404625,0.595375, 3:26 - 3rd,2494
28:46.5,46,54,0.4849375,0.404625,0.595375, 3:26 - 3rd,2494
28:47.8,44.8,55.2,0.4849375,0.404625,0.595375, 3:22 - 3rd,2498
28:49.0,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:50.2,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:51.4,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:52.5,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:53.7,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:55.0,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:56.2,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:57.4,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:58.6,44.8,55.2,0.4928125,0.41175,0.58825, 3:22 - 3rd,2498
28:59.7,44.8,55.2,0.493,0.4104,0.5896, 3:22 - 3rd,2498
29:00.9,44.8,55.2,0.493,0.4104,0.5896, 3:22 - 3rd,2498
29:02.2,44.8,55.2,0.493,0.4104,0.5896, 3:22 - 3rd,2498
29:03.3,44.8,55.2,0.493,0.4104,0.5896, 3:22 - 3rd,2498
29:04.5,44.8,55.2,0.493,0.4104,0.5896, 3:22 - 3rd,2498
29:05.7,43.9,56.1,0.493,0.4104,0.5896, 2:46 - 3rd,2534
29:06.9,43.9,56.1,0.493,0.4104,0.5896, 2:46 - 3rd,2534
29:08.1,43.9,56.1,0.493,0.4104,0.5896, 2:46 - 3rd,2534
29:09.3,43.9,56.1,0.4925,0.4104,0.5896, 2:46 - 3rd,2534
29:10.6,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:11.8,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:13.1,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:14.3,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:15.6,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:16.8,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:18.0,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:19.2,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:20.4,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:21.6,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:22.8,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:24.0,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:25.2,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:26.3,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:27.6,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:28.7,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:29.9,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:31.2,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:32.4,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:33.5,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:34.7,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:35.9,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:37.2,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:38.3,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:39.5,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:40.7,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:42.0,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:43.1,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:44.4,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:45.5,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:46.7,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:47.9,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:49.1,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:50.3,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:51.5,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:52.7,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:53.9,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:55.1,43.9,56.1,0.4925,0.41175,0.58825, 2:46 - 3rd,2534
29:56.3,43.9,56.1,0.4935625,0.41175,0.58825, 2:46 - 3rd,2534
29:57.5,43.9,56.1,0.4935625,0.41175,0.58825, 2:46 - 3rd,2534
29:58.7,43.9,56.1,0.4935625,0.41175,0.58825, 2:46 - 3rd,2534
30:00.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:01.1,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:02.3,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:03.5,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:04.7,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:05.9,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:07.1,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:08.3,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:09.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:10.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:12.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:13.3,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:14.5,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:15.7,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:16.9,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:18.1,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:19.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:20.5,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:21.7,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:22.9,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:24.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:25.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:26.4,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:27.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:28.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:30.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:31.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:32.4,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:33.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:34.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:36.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:37.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:38.4,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:39.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:40.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:42.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:43.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:44.4,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:45.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:46.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:48.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:49.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:50.4,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:51.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:52.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:54.0,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:55.2,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:56.4,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:57.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:58.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
30:59.9,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
31:01.1,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
31:02.3,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
31:03.6,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
31:04.8,43.9,56.1,0.493125,0.41175,0.58825, 2:46 - 3rd,2534
31:06.1,43.9,56.1,0.4915,0.41175,0.58825, 2:46 - 3rd,2534
31:07.2,43.9,56.1,0.4915,0.41175,0.58825, 2:46 - 3rd,2534
31:08.5,43.9,56.1,0.4915,0.41175,0.58825, 2:46 - 3rd,2534
31:09.6,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:10.9,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:12.0,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:13.2,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:14.4,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:15.6,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:16.8,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:18.0,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:19.2,43.9,56.1,0.4915,0.4115625,0.5884375, 2:46 - 3rd,2534
31:20.4,43.9,56.1,0.47225,0.3920625,0.6079375, 2:46 - 3rd,2534
31:21.6,43.9,56.1,0.47225,0.3905625,0.6094375, 2:46 - 3rd,2534
31:22.9,43.9,56.1,0.47225,0.3905625,0.6094375, 2:46 - 3rd,2534
31:24.0,43.9,56.1,0.47225,0.3905625,0.6094375, 2:46 - 3rd,2534
31:25.2,43.9,56.1,0.47225,0.3905625,0.6094375, 2:46 - 3rd,2534
31:26.5,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:27.7,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:28.9,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:30.1,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:31.3,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:32.5,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:33.6,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:34.8,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:36.0,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:37.3,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:38.4,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:39.6,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:40.9,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:42.1,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:43.2,43.9,56.1,0.472125,0.3905625,0.6094375, 2:46 - 3rd,2534
31:44.5,43.9,56.1,0.4677,0.3882,0.6118, 2:46 - 3rd,2534
31:45.7,43.9,56.1,0.467,0.386,0.614, 2:46 - 3rd,2534
31:46.9,43.9,56.1,0.467,0.386,0.614, 2:46 - 3rd,2534
31:48.1,43.9,56.1,0.467,0.386,0.614, 2:46 - 3rd,2534
31:49.3,43.9,56.1,0.4756,0.3934,0.6066, 2:46 - 3rd,2534
31:50.4,43.9,56.1,0.4756,0.3934,0.6066, 2:46 - 3rd,2534
31:51.7,43.9,56.1,0.4756,0.3934,0.6066, 2:46 - 3rd,2534
31:52.9,43.9,56.1,0.4756,0.3934,0.6066, 2:46 - 3rd,2534
31:54.1,43.9,56.1,0.4756,0.3934,0.6066, 2:46 - 3rd,2534
31:55.3,43.9,56.1,0.4756,0.3934,0.6066, 2:46 - 3rd,2534
31:56.5,43.9,56.1,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
31:57.6,43.9,56.1,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
31:58.9,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:00.1,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:01.3,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:02.5,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:03.7,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:05.0,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:06.1,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:07.3,44.4,55.6,0.4755,0.3949375,0.6050625, 2:46 - 3rd,2534
32:08.5,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:09.7,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:11.1,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:12.3,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:13.5,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:14.6,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:15.8,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:17.1,44.4,55.6,0.481125,0.4005625,0.5994375, 2:46 - 3rd,2534
32:18.3,44.4,55.6,0.4816,0.3994,0.6006, 2:46 - 3rd,2534
32:19.6,44.4,55.6,0.4816,0.3994,0.6006, 2:46 - 3rd,2534
32:20.7,44.4,55.6,0.4816,0.3994,0.6006, 2:46 - 3rd,2534
32:21.9,44.4,55.6,0.4816,0.3994,0.6006, 2:46 - 3rd,2534
32:23.1,44.4,55.6,0.4816,0.3994,0.6006, 2:46 - 3rd,2534
32:24.3,44.4,55.6,0.4816,0.3994,0.6006, 2:46 - 3rd,2534
32:25.7,44.4,55.6,0.4652,0.383,0.617, 2:46 - 3rd,2534
32:26.9,44.4,55.6,0.4538,0.3716,0.6284, 2:46 - 3rd,2534
32:28.1,44.4,55.6,0.4538,0.3716,0.6284, 2:46 - 3rd,2534
32:29.2,44.4,55.6,0.4475,0.3635,0.6365, 2:46 - 3rd,2534
32:30.5,44.4,55.6,0.434,0.3518,0.6482, 2:46 - 3rd,2534
32:31.6,44.4,55.6,0.434,0.3518,0.6482, 2:46 - 3rd,2534
32:32.9,44.4,55.6,0.4475,0.3635,0.6365, 2:46 - 3rd,2534
32:34.0,44.4,55.6,0.4475,0.3635,0.6365, 2:46 - 3rd,2534
32:35.2,44.4,55.6,0.4475,0.3635,0.6365, 2:46 - 3rd,2534
32:36.4,44.4,55.6,0.448571429,0.365428571,0.634571429, 2:46 - 3rd,2534
32:37.6,44.4,55.6,0.4353125,0.353375,0.646625, 2:46 - 3rd,2534
32:38.8,44.4,55.6,0.4353125,0.353375,0.646625, 2:46 - 3rd,2534
32:40.0,41.6,58.4,0.4488125,0.366875,0.633125, 2:08 - 3rd,2572
32:41.2,41.6,58.4,0.4488125,0.366875,0.633125, 2:08 - 3rd,2572
32:42.5,41.6,58.4,0.4488125,0.367,0.633, 2:08 - 3rd,2572
32:43.6,41.6,58.4,0.4488125,0.367,0.633, 2:08 - 3rd,2572
32:44.8,41.6,58.4,0.4488125,0.367,0.633, 2:08 - 3rd,2572
32:46.0,41.6,58.4,0.4488125,0.367,0.633, 2:08 - 3rd,2572
